subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,r_bi,trialCorrect
6,8,802,SL,SAS,RB,0.466,long,TRUE,FALSE
6,8,803,IG,NA,RB,0.366,intermediate,TRUE,TRUE
6,8,804,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,805,SL,SAS,RB,0.266,short,TRUE,FALSE
6,8,806,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,807,IG,NA,RB,0.066,short,TRUE,TRUE
6,8,808,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,809,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,810,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,811,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,812,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,813,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,814,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,815,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,816,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,817,SB,SSS,RB,0.466,long,TRUE,FALSE
6,8,818,SR,SAS,RB,0.266,short,TRUE,FALSE
6,8,819,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,820,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,821,SR,SAS,RL,0.066,short,FALSE,TRUE
6,8,822,SR,SAS,RL,0.066,short,FALSE,TRUE
6,8,823,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
6,8,824,NS,NS,NOC,NA,NA,FALSE,FALSE
6,8,825,IG,NA,RB,0.166,short,TRUE,TRUE
6,8,826,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,827,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,828,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,829,IG,NA,RB,0.366,intermediate,TRUE,TRUE
6,8,830,SR,SAS,RB,0.466,long,TRUE,FALSE
6,8,831,SB,SSS,NR,0.066,short,FALSE,TRUE
6,8,832,SB,SSS,NR,0.166,short,FALSE,TRUE
6,8,833,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,834,SL,SAS,RB,0.466,long,TRUE,FALSE
6,8,835,IG,NA,RB,0.066,short,TRUE,TRUE
6,8,836,IG,NA,RB,0.366,intermediate,TRUE,TRUE
6,8,837,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,838,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,839,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,840,SL,SAS,RB,0.466,long,TRUE,FALSE
6,8,841,SB,SSS,RB,0.466,long,TRUE,FALSE
6,8,842,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,843,IG,NA,RB,0.366,intermediate,TRUE,TRUE
6,8,844,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,845,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,846,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,847,IG,NA,RB,0.266,short,TRUE,TRUE
6,8,848,SL,SAS,RR,0.166,short,FALSE,TRUE
6,8,849,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,850,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,851,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,852,IG,NA,RB,0.466,long,TRUE,TRUE
6,8,853,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,854,SB,SSS,NR,0.266,short,FALSE,TRUE
6,8,855,SL,SAS,RB,0.166,short,TRUE,FALSE
6,8,856,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,857,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,858,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,859,SL,SAS,RRO,0.066,short,FALSE,FALSE
6,8,860,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,861,IG,NA,RB,0.066,short,TRUE,TRUE
6,8,862,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,863,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,864,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,865,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,866,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,867,SR,SAS,RB,0.266,short,TRUE,FALSE
6,8,868,SL,SAS,RR,0.166,short,FALSE,TRUE
6,8,869,IG,NA,RB,0.366,intermediate,TRUE,TRUE
6,8,870,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,871,SR,SAS,RB,0.466,long,TRUE,FALSE
6,8,872,SR,SAS,RL,0.366,intermediate,FALSE,TRUE
6,8,873,IG,NA,RB,0.466,long,TRUE,TRUE
6,8,874,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,875,SB,SSS,RB,0.466,long,TRUE,FALSE
6,8,876,SB,SSS,NR,0.166,short,FALSE,TRUE
6,8,877,SB,SSS,NR,0.066,short,FALSE,TRUE
6,8,878,SR,SAS,RB,0.266,short,TRUE,FALSE
6,8,879,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,880,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,881,IG,NA,RB,0.166,short,TRUE,TRUE
6,8,882,SR,SAS,RB,0.266,short,TRUE,FALSE
6,8,883,SR,SAS,RL,0.266,short,FALSE,TRUE
6,8,884,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,885,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,886,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,887,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,888,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,889,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,890,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,891,SL,SAS,NR,0.066,short,FALSE,FALSE
6,8,892,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,893,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,894,SL,SAS,RR,0.266,short,FALSE,TRUE
6,8,895,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,896,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,897,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,898,NS,NS,RB,NA,NA,TRUE,TRUE
6,8,899,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,900,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,901,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,902,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,903,SB,SSS,RB,0.466,long,TRUE,FALSE
6,9,904,SR,SAS,RL,0.066,short,FALSE,TRUE
6,9,905,SL,SAS,RB,0.466,long,TRUE,FALSE
6,9,906,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,907,SL,SAS,RRO,0.066,short,FALSE,FALSE
6,9,908,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,909,SL,SAS,RR,0.266,short,FALSE,TRUE
6,9,910,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,911,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,912,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,913,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,914,SB,SSS,RB,0.266,short,TRUE,FALSE
6,9,915,SB,SSS,RB,0.466,long,TRUE,FALSE
6,9,916,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,917,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,918,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,919,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,920,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,921,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,922,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,923,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,924,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,925,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,926,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,927,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,928,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,929,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,930,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,931,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,932,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,933,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,934,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,935,SR,SAS,RL,0.166,short,FALSE,TRUE
6,9,936,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,937,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,938,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,939,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,940,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,941,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,942,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,943,NS,NS,RBO,NA,NA,TRUE,FALSE
6,9,944,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,945,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,946,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
6,9,947,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
6,9,948,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,949,SL,SAS,RR,0.166,short,FALSE,TRUE
6,9,950,IG,NA,RB,0.466,long,TRUE,TRUE
6,9,951,SB,SSS,NR,0.066,short,FALSE,TRUE
6,9,952,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,953,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,954,SR,SAS,RL,0.066,short,FALSE,TRUE
6,9,955,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,956,SB,SSS,NR,0.266,short,FALSE,TRUE
6,9,957,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,958,IG,NA,RB,0.466,long,TRUE,TRUE
6,9,959,IG,NA,RB,0.366,intermediate,TRUE,TRUE
6,9,960,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
6,9,961,SR,SAS,RL,0.066,short,FALSE,TRUE
6,9,962,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,963,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,964,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,965,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,966,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,967,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,968,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,969,IG,NA,RB,0.166,short,TRUE,TRUE
6,9,970,SR,SAS,RL,0.266,short,FALSE,TRUE
6,9,971,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,972,SR,SAS,RL,0.266,short,FALSE,TRUE
6,9,973,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,974,SR,SAS,RL,0.066,short,FALSE,TRUE
6,9,975,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,976,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,977,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,978,IG,NA,RB,0.266,short,TRUE,TRUE
6,9,979,SR,SAS,RB,0.466,long,TRUE,FALSE
6,9,980,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,981,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,982,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,983,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,984,SR,SAS,RB,0.266,short,TRUE,FALSE
6,9,985,IG,NA,RB,0.266,short,TRUE,TRUE
6,9,986,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,987,SB,SSS,RB,0.266,short,TRUE,FALSE
6,9,988,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,989,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,990,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,991,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,992,SR,SAS,RLO,0.266,short,FALSE,FALSE
6,9,993,SR,SAS,RL,0.266,short,FALSE,TRUE
6,9,994,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,995,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
6,9,996,IG,NA,RB,0.166,short,TRUE,TRUE
6,9,997,NS,NS,RB,NA,NA,TRUE,TRUE
6,9,998,SB,SSS,NR,0.166,short,FALSE,TRUE
6,9,999,IG,NA,RB,0.166,short,TRUE,TRUE
6,10,1000,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
6,10,1001,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1002,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
6,10,1003,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1004,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1005,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1006,IG,NA,RB,0.366,intermediate,TRUE,TRUE
6,10,1007,NS,NS,RBO,NA,NA,TRUE,FALSE
6,10,1008,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1009,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1010,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
6,10,1011,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1012,SL,SAS,RB,0.466,long,TRUE,FALSE
6,10,1013,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
6,10,1014,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1015,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1016,SR,SAS,RL,0.066,short,FALSE,TRUE
6,10,1017,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
6,10,1018,SR,SAS,RL,0.066,short,FALSE,TRUE
6,10,1019,IG,NA,RB,0.266,short,TRUE,TRUE
6,10,1020,SL,SAS,RR,0.066,short,FALSE,TRUE
6,10,1021,SR,SAS,RL,0.166,short,FALSE,TRUE
6,10,1022,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1023,SL,SAS,RR,0.066,short,FALSE,TRUE
6,10,1024,SB,SSS,NR,0.266,short,FALSE,TRUE
6,10,1025,SL,SAS,RB,0.466,long,TRUE,FALSE
6,10,1026,SB,SSS,NR,0.066,short,FALSE,TRUE
6,10,1027,SB,SSS,RB,0.266,short,TRUE,FALSE
6,10,1028,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1029,SL,SAS,RR,0.366,intermediate,FALSE,TRUE
6,10,1030,SB,SSS,NR,0.366,intermediate,FALSE,TRUE
6,10,1031,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1032,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1033,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1034,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1035,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1036,SL,SAS,RR,0.066,short,FALSE,TRUE
6,10,1037,IG,NA,RB,0.166,short,TRUE,TRUE
6,10,1038,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1039,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1040,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1041,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
6,10,1042,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1043,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1044,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1045,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1046,IG,NA,RB,0.466,long,TRUE,TRUE
6,10,1047,SB,SSS,NR,0.166,short,FALSE,TRUE
6,10,1048,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
6,10,1049,SL,SAS,RR,0.266,short,FALSE,TRUE
6,10,1050,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1051,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1052,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1053,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1054,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1055,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1056,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1057,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1058,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1059,SL,SAS,RRO,0.066,short,FALSE,FALSE
6,10,1060,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1061,IG,NA,RB,0.066,short,TRUE,TRUE
6,10,1062,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1063,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1064,SL,SAS,RR,0.066,short,FALSE,TRUE
6,10,1065,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1066,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1067,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1068,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1069,IG,NA,RB,0.366,intermediate,TRUE,TRUE
6,10,1070,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1071,SL,SAS,RRO,0.266,short,FALSE,FALSE
6,10,1072,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1073,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1074,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1075,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1076,SB,SSS,NR,0.166,short,FALSE,TRUE
6,10,1077,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
6,10,1078,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1079,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1080,SR,SAS,RL,0.166,short,FALSE,TRUE
6,10,1081,IG,NA,RB,0.166,short,TRUE,TRUE
6,10,1082,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1083,SL,SAS,RB,0.466,long,TRUE,FALSE
6,10,1084,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
6,10,1085,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1086,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1087,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1088,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1089,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1090,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1091,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1092,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1093,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1094,SB,SSS,NR,0.166,short,FALSE,TRUE
6,10,1095,SB,SSS,NR,0.066,short,FALSE,TRUE
6,10,1096,SL,SAS,RR,0.166,short,FALSE,TRUE
6,10,1097,NS,NS,RB,NA,NA,TRUE,TRUE
6,10,1098,SB,SSS,RB,0.466,long,TRUE,FALSE
6,10,1099,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1100,SB,SSS,RB,0.466,long,TRUE,FALSE
6,11,1101,IG,NA,RB,0.266,short,TRUE,TRUE
6,11,1102,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1103,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1104,IG,NA,RB,0.066,short,TRUE,TRUE
6,11,1105,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1106,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1107,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
6,11,1108,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1109,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1110,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1111,SR,SAS,RR,0.066,short,FALSE,FALSE
6,11,1112,SR,SAS,RB,0.466,long,TRUE,FALSE
6,11,1113,SB,SSS,NR,0.066,short,FALSE,TRUE
6,11,1114,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1115,SB,SSS,RB,0.466,long,TRUE,FALSE
6,11,1116,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1117,SB,SSS,NR,0.066,short,FALSE,TRUE
6,11,1118,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1119,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1120,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1121,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1122,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1123,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1124,SL,SAS,RL,0.066,short,FALSE,FALSE
6,11,1125,IG,NA,RB,0.366,intermediate,TRUE,TRUE
6,11,1126,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1127,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1128,SR,SAS,RL,0.166,short,FALSE,TRUE
6,11,1129,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1130,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
6,11,1131,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
6,11,1132,SB,SSS,RB,0.466,long,TRUE,FALSE
6,11,1133,NS,NS,RBO,NA,NA,TRUE,FALSE
6,11,1134,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1135,SL,SAS,RR,0.066,short,FALSE,TRUE
6,11,1136,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1137,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1138,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1139,SR,SAS,RB,0.466,long,TRUE,FALSE
6,11,1140,IG,NA,RB,0.466,long,TRUE,TRUE
6,11,1141,SL,SAS,RR,0.066,short,FALSE,TRUE
6,11,1142,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
6,11,1143,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1144,SR,SAS,RL,0.266,short,FALSE,TRUE
6,11,1145,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1146,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1147,SB,SSS,NR,0.266,short,FALSE,TRUE
6,11,1148,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1149,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1150,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1151,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
6,11,1152,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1153,IG,NA,RB,0.166,short,TRUE,TRUE
6,11,1154,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
6,11,1155,SL,SAS,RR,0.266,short,FALSE,TRUE
6,11,1156,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1157,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1158,SL,SAS,RB,0.466,long,TRUE,FALSE
6,11,1159,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1160,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1161,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1162,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1163,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1164,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1165,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1166,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1167,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1168,SB,SSS,RB,0.466,long,TRUE,FALSE
6,11,1169,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1170,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1171,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1172,SR,SAS,RB,0.466,long,TRUE,FALSE
6,11,1173,SL,SAS,RR,0.266,short,FALSE,TRUE
6,11,1174,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1175,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1176,IG,NA,RB,0.266,short,TRUE,TRUE
6,11,1177,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1178,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1179,SL,SAS,RR,0.066,short,FALSE,TRUE
6,11,1180,IG,NA,RB,0.266,short,TRUE,TRUE
6,11,1181,SL,SAS,RR,0.066,short,FALSE,TRUE
6,11,1182,SR,SAS,RRO,0.166,short,FALSE,FALSE
6,11,1183,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1184,IG,NA,RB,0.066,short,TRUE,TRUE
6,11,1185,IG,NA,RB,0.366,intermediate,TRUE,TRUE
6,11,1186,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1187,SR,SAS,RL,0.166,short,FALSE,TRUE
6,11,1188,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1189,IG,NA,RB,0.166,short,TRUE,TRUE
6,11,1190,SB,SSS,NR,0.066,short,FALSE,TRUE
6,11,1191,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1192,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1193,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1194,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1195,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1196,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1197,SR,SAS,RL,0.066,short,FALSE,TRUE
6,11,1198,NS,NS,RB,NA,NA,TRUE,TRUE
6,11,1199,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,0,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,1,SR,SAS,RR,0.066,short,FALSE,FALSE
8,0,2,SL,SAS,RB,0.466,long,TRUE,FALSE
8,0,3,IG,NA,RB,0.166,short,TRUE,TRUE
8,0,4,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,5,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,6,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,7,IG,NA,RB,0.066,short,TRUE,TRUE
8,0,8,IG,NA,RBO,0.366,intermediate,TRUE,FALSE
8,0,9,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,10,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,11,SB,SSS,RB,0.266,short,TRUE,FALSE
8,0,12,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,13,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,14,IG,NA,RBO,0.166,short,TRUE,FALSE
8,0,15,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,16,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,17,SR,SAS,RB,0.266,short,TRUE,FALSE
8,0,18,SR,SAS,RL,0.266,short,FALSE,TRUE
8,0,19,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,20,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,21,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
8,0,22,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,23,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,24,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,25,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,26,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,27,IG,NA,RB,0.366,intermediate,TRUE,TRUE
8,0,28,SB,SSS,RB,0.266,short,TRUE,FALSE
8,0,29,NS,NS,RBO,NA,NA,TRUE,FALSE
8,0,30,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,31,IG,NA,RB,0.266,short,TRUE,TRUE
8,0,32,SB,SSS,RB,0.466,long,TRUE,FALSE
8,0,33,SB,SSS,NR,0.266,short,FALSE,TRUE
8,0,34,SR,SAS,RB,0.266,short,TRUE,FALSE
8,0,35,NS,NS,RB,NA,NA,TRUE,TRUE
8,0,36,NS,NS,RB,NA,NA,TRUE,TRUE
